name,sku,parent_sku,description,metadata,category_names,tag_names,quantities,list_prices,discount_codes,net_prices,image_url
"""Heavyweight Brushed Cotton Drill 6 Panel Constructed Contour""","""2C440M-FG""","""2C440M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Constructed Contour\nMatching soft-buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""Forest Green""}","[""Clothing""]",,"[1,144,576]","[""6.50"",""6.30"",""6.10""]",,"[2.795,2.795,2.795]","""http://www.ajmintl.com/images_1/style_images_medium/2C440M-FG.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Constructed Contour""","""2C440M-MB""","""2C440M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Constructed Contour\nMatching soft-buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""Midnight Blue""}","[""Clothing""]",,"[1,144,576]","[""6.50"",""6.30"",""6.10""]",,"[2.795,2.795,2.795]","""http://www.ajmintl.com/images_1/style_images_medium/2C440M-MB.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Constructed Contour""","""2C440M-NV""","""2C440M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Constructed Contour\nMatching soft-buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""6.50"",""6.30"",""6.10""]",,"[2.795,2.795,2.795]","""http://www.ajmintl.com/images_1/style_images_medium/2C440M-NV.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Constructed Contour""","""2C440M-RD""","""2C440M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Constructed Contour\nMatching soft-buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""Red""}","[""Clothing""]",,"[1,144,576]","[""6.50"",""6.30"",""6.10""]",,"[2.795,2.795,2.795]","""http://www.ajmintl.com/images_1/style_images_medium/2C440M-RD.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Constructed Contour""","""2C440M-RY""","""2C440M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Constructed Contour\nMatching soft-buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""Royal Blue""}","[""Clothing""]",,"[1,144,576]","[""6.50"",""6.30"",""6.10""]",,"[2.795,2.795,2.795]","""http://www.ajmintl.com/images_1/style_images_medium/2C440M-RY.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Constructed Contour""","""2C440M-TP""","""2C440M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Constructed Contour\nMatching soft-buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""Taupe""}","[""Clothing""]",,"[1,144,576]","[""6.50"",""6.30"",""6.10""]",,"[2.795,2.795,2.795]","""http://www.ajmintl.com/images_1/style_images_medium/2C440M-TP.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Constructed Contour""","""2C440M-WH""","""2C440M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Constructed Contour\nMatching soft-buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""White""}","[""Clothing""]",,"[1,144,576]","[""6.50"",""6.30"",""6.10""]",,"[2.795,2.795,2.795]","""http://www.ajmintl.com/images_1/style_images_medium/2C440M-WH.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Constructed Full-Fit""","""2C580M-BL/GL""","""2C580M-BL/GL""","""Heavyweight Brushed Cotton Drill\n6 Panel Constructed Full-Fit\nMatching soft-buckram laminated front panels with Pro-stitch\nPre-curved peak with 8 rows of stitching and contrast edge (P5)\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Black/Gold""}","[""Clothing""]",,"[1,144,576]","[""6.60"",""6.40"",""6.20""]",,"[2.8379999999999996,2.8379999999999996,2.8379999999999996]","""http://www.ajmintl.com/images_1/style_images_medium/2C580M-BL_GL.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Constructed Full-Fit""","""2C580M-BL/OR""","""2C580M-BL/GL""","""Heavyweight Brushed Cotton Drill\n6 Panel Constructed Full-Fit\nMatching soft-buckram laminated front panels with Pro-stitch\nPre-curved peak with 8 rows of stitching and contrast edge (P5)\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Black/Orange""}","[""Clothing""]",,"[1,144,576]","[""6.60"",""6.40"",""6.20""]",,"[2.8379999999999996,2.8379999999999996,2.8379999999999996]","""http://www.ajmintl.com/images_1/style_images_medium/2C580M-BL_OR.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Constructed Full-Fit""","""2C580M-BL/RD""","""2C580M-BL/GL""","""Heavyweight Brushed Cotton Drill\n6 Panel Constructed Full-Fit\nMatching soft-buckram laminated front panels with Pro-stitch\nPre-curved peak with 8 rows of stitching and contrast edge (P5)\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Black/Red""}","[""Clothing""]",,"[1,144,576]","[""6.60"",""6.40"",""6.20""]",,"[2.8379999999999996,2.8379999999999996,2.8379999999999996]","""http://www.ajmintl.com/images_1/style_images_medium/2C580M-BL_RD.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Constructed Full-Fit""","""2C580M-BL/WH""","""2C580M-BL/GL""","""Heavyweight Brushed Cotton Drill\n6 Panel Constructed Full-Fit\nMatching soft-buckram laminated front panels with Pro-stitch\nPre-curved peak with 8 rows of stitching and contrast edge (P5)\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Black/White""}","[""Clothing""]",,"[1,144,576]","[""6.60"",""6.40"",""6.20""]",,"[2.8379999999999996,2.8379999999999996,2.8379999999999996]","""http://www.ajmintl.com/images_1/style_images_medium/2C580M-BL_WH.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Constructed Full-Fit""","""2C580M-CH/BL""","""2C580M-BL/GL""","""Heavyweight Brushed Cotton Drill\n6 Panel Constructed Full-Fit\nMatching soft-buckram laminated front panels with Pro-stitch\nPre-curved peak with 8 rows of stitching and contrast edge (P5)\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Charcoal/Black""}","[""Clothing""]",,"[1,144,576]","[""6.60"",""6.40"",""6.20""]",,"[2.8379999999999996,2.8379999999999996,2.8379999999999996]","""http://www.ajmintl.com/images_1/style_images_medium/2C580M-CH_BL.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Constructed Full-Fit""","""2C580M-NV/WH""","""2C580M-BL/GL""","""Heavyweight Brushed Cotton Drill\n6 Panel Constructed Full-Fit\nMatching soft-buckram laminated front panels with Pro-stitch\nPre-curved peak with 8 rows of stitching and contrast edge (P5)\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Navy/White""}","[""Clothing""]",,"[1,144,576]","[""6.60"",""6.40"",""6.20""]",,"[2.8379999999999996,2.8379999999999996,2.8379999999999996]","""http://www.ajmintl.com/images_1/style_images_medium/2C580M-NV_WH.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Constructed Full-Fit""","""2C630M-BL""","""2C630M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Constructed Full-Fit\nMatching soft-buckram laminated front panels with Pro-stitch\nPre-curved peak with 8 rows of stitching (P1)\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""6.30"",""6.20"",""6.00""]",,"[2.709,2.709,2.709]","""http://www.ajmintl.com/images_1/style_images_medium/2C630M-BL.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Constructed Full-Fit""","""2C630M-NV""","""2C630M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Constructed Full-Fit\nMatching soft-buckram laminated front panels with Pro-stitch\nPre-curved peak with 8 rows of stitching (P1)\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""6.30"",""6.20"",""6.00""]",,"[2.709,2.709,2.709]","""http://www.ajmintl.com/images_1/style_images_medium/2C630M-NV.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Board Beanie""","""2C690M-BL""","""2C690M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Board Beanie\nNo backing behind front panels\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""5.90"",""5.80"",""5.60""]",,"[2.537,2.537,2.537]","""http://www.ajmintl.com/images_1/style_images_medium/2C690M-BL.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C740M-BL""","""2C740M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""5.70"",""5.60"",""5.40""]",,"[2.451,2.451,2.451]","""http://www.ajmintl.com/images_1/style_images_medium/2C740M-BL.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C740M-BU""","""2C740M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Burgundy""}","[""Clothing""]",,"[1,144,576]","[""5.70"",""5.60"",""5.40""]",,"[2.451,2.451,2.451]","""http://www.ajmintl.com/images_1/style_images_medium/2C740M-BU.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C740M-CH""","""2C740M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Charcoal""}","[""Clothing""]",,"[1,144,576]","[""5.70"",""5.60"",""5.40""]",,"[2.451,2.451,2.451]","""http://www.ajmintl.com/images_1/style_images_medium/2C740M-CH.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C740M-CL""","""2C740M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Clay""}","[""Clothing""]",,"[1,144,576]","[""5.70"",""5.60"",""5.40""]",,"[2.451,2.451,2.451]","""http://www.ajmintl.com/images_1/style_images_medium/2C740M-CL.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C740M-FG""","""2C740M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Forest Green""}","[""Clothing""]",,"[1,144,576]","[""5.70"",""5.60"",""5.40""]",,"[2.451,2.451,2.451]","""http://www.ajmintl.com/images_1/style_images_medium/2C740M-FG.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C740M-MB""","""2C740M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Midnight Blue""}","[""Clothing""]",,"[1,144,576]","[""5.70"",""5.60"",""5.40""]",,"[2.451,2.451,2.451]","""http://www.ajmintl.com/images_1/style_images_medium/2C740M-MB.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C740M-NV""","""2C740M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""5.70"",""5.60"",""5.40""]",,"[2.451,2.451,2.451]","""http://www.ajmintl.com/images_1/style_images_medium/2C740M-NV.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C740M-PU""","""2C740M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Purple""}","[""Clothing""]",,"[1,144,576]","[""5.70"",""5.60"",""5.40""]",,"[2.451,2.451,2.451]","""http://www.ajmintl.com/images_1/style_images_medium/2C740M-PU.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C740M-RD""","""2C740M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Red""}","[""Clothing""]",,"[1,144,576]","[""5.70"",""5.60"",""5.40""]",,"[2.451,2.451,2.451]","""http://www.ajmintl.com/images_1/style_images_medium/2C740M-RD.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C740M-RY""","""2C740M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Royal Blue""}","[""Clothing""]",,"[1,144,576]","[""5.70"",""5.60"",""5.40""]",,"[2.451,2.451,2.451]","""http://www.ajmintl.com/images_1/style_images_medium/2C740M-RY.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C740M-TP""","""2C740M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Taupe""}","[""Clothing""]",,"[1,144,576]","[""5.70"",""5.60"",""5.40""]",,"[2.451,2.451,2.451]","""http://www.ajmintl.com/images_1/style_images_medium/2C740M-TP.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C740M-WH""","""2C740M-BL""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""White""}","[""Clothing""]",,"[1,144,576]","[""5.70"",""5.60"",""5.40""]",,"[2.451,2.451,2.451]","""http://www.ajmintl.com/images_1/style_images_medium/2C740M-WH.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C748M-FG/TP""","""2C748M-FG/TP""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Forest Green/Taupe""}","[""Clothing""]",,"[1,144,576]","[""5.70"",""5.60"",""5.40""]",,"[2.451,2.451,2.451]","""http://www.ajmintl.com/images_1/style_images_medium/2C748M-FG_TP.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C748M-NV/TP""","""2C748M-FG/TP""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Navy/Taupe""}","[""Clothing""]",,"[1,144,576]","[""5.70"",""5.60"",""5.40""]",,"[2.451,2.451,2.451]","""http://www.ajmintl.com/images_1/style_images_medium/2C748M-NV_TP.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C880M-BL/GL""","""2C880M-BL/GL""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching and contrast edge (P5)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Black/Gold""}","[""Clothing""]",,"[1,144,576]","[""6.00"",""5.90"",""5.70""]",,"[2.58,2.58,2.58]","""http://www.ajmintl.com/images_1/style_images_medium/2C880M-BL_GL.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C880M-BL/RD""","""2C880M-BL/GL""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching and contrast edge (P5)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Black/Red""}","[""Clothing""]",,"[1,144,576]","[""6.00"",""5.90"",""5.70""]",,"[2.58,2.58,2.58]","""http://www.ajmintl.com/images_1/style_images_medium/2C880M-BL_RD.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C880M-BL/WH""","""2C880M-BL/GL""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching and contrast edge (P5)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Black/White""}","[""Clothing""]",,"[1,144,576]","[""6.00"",""5.90"",""5.70""]",,"[2.58,2.58,2.58]","""http://www.ajmintl.com/images_1/style_images_medium/2C880M-BL_WH.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C880M-CL/BL""","""2C880M-BL/GL""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching and contrast edge (P5)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Clay/Black""}","[""Clothing""]",,"[1,144,576]","[""6.00"",""5.90"",""5.70""]",,"[2.58,2.58,2.58]","""http://www.ajmintl.com/images_1/style_images_medium/2C880M-CL_BL.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C880M-CL/NV""","""2C880M-BL/GL""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching and contrast edge (P5)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Clay/Navy""}","[""Clothing""]",,"[1,144,576]","[""6.00"",""5.90"",""5.70""]",,"[2.58,2.58,2.58]","""http://www.ajmintl.com/images_1/style_images_medium/2C880M-CL_NV.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C880M-FG/TN""","""2C880M-BL/GL""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching and contrast edge (P5)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Forest Green/Tan""}","[""Clothing""]",,"[1,144,576]","[""6.00"",""5.90"",""5.70""]",,"[2.58,2.58,2.58]","""http://www.ajmintl.com/images_1/style_images_medium/2C880M-FG_TN.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C880M-NV/WH""","""2C880M-BL/GL""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching and contrast edge (P5)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Navy/White""}","[""Clothing""]",,"[1,144,576]","[""6.00"",""5.90"",""5.70""]",,"[2.58,2.58,2.58]","""http://www.ajmintl.com/images_1/style_images_medium/2C880M-NV_WH.jpg"""
"""Heavyweight Brushed Cotton Drill 6 Panel Contour""","""2C880M-ST/NV""","""2C880M-BL/GL""","""Heavyweight Brushed Cotton Drill\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching and contrast edge (P5)\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Stone/Navy""}","[""Clothing""]",,"[1,144,576]","[""6.00"",""5.90"",""5.70""]",,"[2.58,2.58,2.58]","""http://www.ajmintl.com/images_1/style_images_medium/2C880M-ST_NV.jpg"""
"""Polycose 4 Panel Bandana""","""3350M-BL""","""3350M-BL""","""Polycose\n4 Panel Bandana\nSelf cloth back ties""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""6.10"",""6.00"",""5.80""]",,"[2.6229999999999998,2.6229999999999998,2.6229999999999998]","""http://www.ajmintl.com/images_1/style_images_medium/3350M-BL.jpg"""
"""Polycose 4 Panel Bandana""","""3350M-WH""","""3350M-BL""","""Polycose\n4 Panel Bandana\nSelf cloth back ties""","{""color"":""White""}","[""Clothing""]",,"[1,144,576]","[""6.10"",""6.00"",""5.80""]",,"[2.6229999999999998,2.6229999999999998,2.6229999999999998]","""http://www.ajmintl.com/images_1/style_images_medium/3350M-WH.jpg"""
"""Canvas Bush Style""","""3C120M-BL""","""3C120M-BL""","""Canvas\nBush Style\nCotton storage pocket underneath crown top\n10 Rows of stitching on brim\nMatching chin strap\nMetal eyelets & snaps on crown sides\nElastic adjustable sweatband""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""16.60"",""16.20"",""15.70""]",,"[7.138000000000001,7.138000000000001,7.138000000000001]","""http://www.ajmintl.com/images_1/style_images_medium/3C120M-BL.jpg"""
"""Canvas Bush Style""","""3C120M-FG""","""3C120M-BL""","""Canvas\nBush Style\nCotton storage pocket underneath crown top\n10 Rows of stitching on brim\nMatching chin strap\nMetal eyelets & snaps on crown sides\nElastic adjustable sweatband""","{""color"":""Forest Green""}","[""Clothing""]",,"[1,144,576]","[""16.60"",""16.20"",""15.70""]",,"[7.138000000000001,7.138000000000001,7.138000000000001]","""http://www.ajmintl.com/images_1/style_images_medium/3C120M-FG.jpg"""
"""Canvas Bush Style""","""3C120M-NA""","""3C120M-BL""","""Canvas\nBush Style\nCotton storage pocket underneath crown top\n10 Rows of stitching on brim\nMatching chin strap\nMetal eyelets & snaps on crown sides\nElastic adjustable sweatband""","{""color"":""Natural""}","[""Clothing""]",,"[1,144,576]","[""16.60"",""16.20"",""15.70""]",,"[7.138000000000001,7.138000000000001,7.138000000000001]","""http://www.ajmintl.com/images_1/style_images_medium/3C120M-NA.jpg"""
"""Canvas Bush Style""","""3C120M-NV""","""3C120M-BL""","""Canvas\nBush Style\nCotton storage pocket underneath crown top\n10 Rows of stitching on brim\nMatching chin strap\nMetal eyelets & snaps on crown sides\nElastic adjustable sweatband""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""16.60"",""16.20"",""15.70""]",,"[7.138000000000001,7.138000000000001,7.138000000000001]","""http://www.ajmintl.com/images_1/style_images_medium/3C120M-NV.jpg"""
"""Canvas Marine Style""","""3C130M-NA""","""3C130M-NA""","""Canvas\nMarine Style\nFlotation device underneath crown top\nCotton storage pocket underneath crown top\n10 Rows of stitching on brim\nMatching chin strap\nMetal eyelets & snaps on crown sides\nElastic adjustable sweatband""","{""color"":""Natural""}","[""Clothing""]",,"[1,144,576]","[""16.90"",""16.50"",""16.00""]",,"[7.2669999999999995,7.2669999999999995,7.2669999999999995]","""http://www.ajmintl.com/images_1/style_images_medium/3C130M-NA.jpg"""
"""Polyester / Nylon Mesh 5 Panel Traditional (Mesh Back)""","""4050M-BL""","""4050M-BL""","""Polyester / Nylon Mesh\n5 Panel Traditional (Mesh Back)\n4 1/4” Crown height\nFoam & tricot laminated front panel\nPlastic adjustable back strap (S1)""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""7.00"",""6.80"",""6.60""]",,"[3.01,3.01,3.01]","""http://www.ajmintl.com/images_1/style_images_medium/4050M-BL.jpg"""
"""Blended Acrylic 6 Panel Constructed Contour""","""4E390M-BL""","""4E390M-BL""","""Blended Acrylic\n6 Panel Constructed Contour\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""12.20"",""11.90"",""11.50""]",,"[5.2459999999999996,5.2459999999999996,5.2459999999999996]","""http://www.ajmintl.com/images_1/style_images_medium/4E390M-BL.jpg"""
"""Blended Acrylic 6 Panel Constructed Contour""","""4E390M-MB""","""4E390M-BL""","""Blended Acrylic\n6 Panel Constructed Contour\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Midnight Blue""}","[""Clothing""]",,"[1,144,576]","[""12.20"",""11.90"",""11.50""]",,"[5.2459999999999996,5.2459999999999996,5.2459999999999996]","""http://www.ajmintl.com/images_1/style_images_medium/4E390M-MB.jpg"""
"""Blended Acrylic 6 Panel Constructed Contour""","""4E390M-RD""","""4E390M-BL""","""Blended Acrylic\n6 Panel Constructed Contour\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Red""}","[""Clothing""]",,"[1,144,576]","[""12.20"",""11.90"",""11.50""]",,"[5.2459999999999996,5.2459999999999996,5.2459999999999996]","""http://www.ajmintl.com/images_1/style_images_medium/4E390M-RD.jpg"""
"""Blended Acrylic 6 Panel Constructed Contour""","""4E390M-WH""","""4E390M-BL""","""Blended Acrylic\n6 Panel Constructed Contour\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""White""}","[""Clothing""]",,"[1,144,576]","[""12.20"",""11.90"",""11.50""]",,"[5.2459999999999996,5.2459999999999996,5.2459999999999996]","""http://www.ajmintl.com/images_1/style_images_medium/4E390M-WH.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5030M-BASS1""","""5030M-BASS1""","""Polycotton\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-Stitch\nPre-curved peak\nSelf cloth back strap with velcro closure (S3)""","{""color"":""BASS1""}","[""Clothing""]",,"[1,144,576]","[""12.70"",""12.40"",""12.00""]",,"[5.460999999999999,5.460999999999999,5.460999999999999]","""http://www.ajmintl.com/images_1/style_images_medium/5030M-BASS1.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5030M-BEAR2""","""5030M-BASS1""","""Polycotton\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-Stitch\nPre-curved peak\nSelf cloth back strap with velcro closure (S3)""","{""color"":""BEAR2""}","[""Clothing""]",,"[1,144,576]","[""12.70"",""12.40"",""12.00""]",,"[5.460999999999999,5.460999999999999,5.460999999999999]","""http://www.ajmintl.com/images_1/style_images_medium/5030M-BEAR2.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5030M-DEER1""","""5030M-BASS1""","""Polycotton\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-Stitch\nPre-curved peak\nSelf cloth back strap with velcro closure (S3)""","{""color"":""DEER1""}","[""Clothing""]",,"[1,144,576]","[""12.70"",""12.40"",""12.00""]",,"[5.460999999999999,5.460999999999999,5.460999999999999]","""http://www.ajmintl.com/images_1/style_images_medium/5030M-DEER1.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5030M-ELK1""","""5030M-BASS1""","""Polycotton\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-Stitch\nPre-curved peak\nSelf cloth back strap with velcro closure (S3)""","{""color"":""ELK1""}","[""Clothing""]",,"[1,144,576]","[""12.70"",""12.40"",""12.00""]",,"[5.460999999999999,5.460999999999999,5.460999999999999]","""http://www.ajmintl.com/images_1/style_images_medium/5030M-ELK1.jpg"""
