StyleCode,Description_En,Description_Fr,Catalogue_Supplement_Page_En,Catalogue_Supplement_Page_Fr,# of Colourways,Colourways,Colourway_En,Colourway_Fr,Mp Price,CL Price,VP Price,WebLink,Sizing,Short_Description_En,Short_Description_Fr
5050M,"Polycotton / Nylon Mesh~5 Panel Traditional (Mesh Back)~3 3/4"" Crown height~Buckram laminated front panel~Plastic adjustable back strap (S1)","Polycoton / Filet en Nylon~5 Panneaux «Traditionnel» (Filet Arrière)~Hauteur de la couronne 3 3/4""~Panneau avant laminé de bougran~Attache arrière ajustable en plastique (S1)",Page # 72 of catalogue~,Page # 72 du catalogue~,,NV,Navy,Bleu marine,$6.30 ,$6.20 ,$6.00 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5050M&mycolorimg=5050M-NV.jpg,N/A,Polycotton / Nylon Mesh~5 Panel Traditional (Mesh Back),Polycoton / Filet en Nylon~5 Panneaux «Traditionnel» (Filet Arrière)
5050M,"Polycotton / Nylon Mesh~5 Panel Traditional (Mesh Back)~3 3/4"" Crown height~Buckram laminated front panel~Plastic adjustable back strap (S1)","Polycoton / Filet en Nylon~5 Panneaux «Traditionnel» (Filet Arrière)~Hauteur de la couronne 3 3/4""~Panneau avant laminé de bougran~Attache arrière ajustable en plastique (S1)",Page # 72 of catalogue~,Page # 72 du catalogue~,,WH,White,Blanc,$6.30 ,$6.20 ,$6.00 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5050M&mycolorimg=5050M-WH.jpg,N/A,Polycotton / Nylon Mesh~5 Panel Traditional (Mesh Back),Polycoton / Filet en Nylon~5 Panneaux «Traditionnel» (Filet Arrière)
5150B,Polycotton~6 Panel Constructed Contour (Youth)~Matching buckram laminated front panels with Pro-stitch~4 rows of stitching on peak with contrast edge (P5)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé» (Enfant)~Panneaux avant assortis laminés de bougran et couture «Pro»~4 rangées de couture sur la palette et bordure contrastante (P5)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 107 of catalogue~,Page # 107 du catalogue~,7,BL/GL,Black/Gold,Noir/Or,$7.30 ,$7.10 ,$6.90 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5150B&mycolorimg=5150B-BL_GL.jpg,N/A,Polycotton~6 Panel Constructed Contour (Youth),Polycoton~6 Panneaux «Contour Renforcé» (Enfant)
5150B,Polycotton~6 Panel Constructed Contour (Youth)~Matching buckram laminated front panels with Pro-stitch~4 rows of stitching on peak with contrast edge (P5)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé» (Enfant)~Panneaux avant assortis laminés de bougran et couture «Pro»~4 rangées de couture sur la palette et bordure contrastante (P5)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 107 of catalogue~,Page # 107 du catalogue~,,BL/RD,Black/Red,Noir/Rouge,$7.30 ,$7.10 ,$6.90 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5150B&mycolorimg=5150B-BL_RD.jpg,N/A,Polycotton~6 Panel Constructed Contour (Youth),Polycoton~6 Panneaux «Contour Renforcé» (Enfant)
5150B,Polycotton~6 Panel Constructed Contour (Youth)~Matching buckram laminated front panels with Pro-stitch~4 rows of stitching on peak with contrast edge (P5)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé» (Enfant)~Panneaux avant assortis laminés de bougran et couture «Pro»~4 rangées de couture sur la palette et bordure contrastante (P5)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 107 of catalogue~,Page # 107 du catalogue~,,BL/WH,Black/White,Noir/Blanc,$7.30 ,$7.10 ,$6.90 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5150B&mycolorimg=5150B-BL_WH.jpg,N/A,Polycotton~6 Panel Constructed Contour (Youth),Polycoton~6 Panneaux «Contour Renforcé» (Enfant)
5150B,Polycotton~6 Panel Constructed Contour (Youth)~Matching buckram laminated front panels with Pro-stitch~4 rows of stitching on peak with contrast edge (P5)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé» (Enfant)~Panneaux avant assortis laminés de bougran et couture «Pro»~4 rangées de couture sur la palette et bordure contrastante (P5)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 107 of catalogue~,Page # 107 du catalogue~,,NV/RD,Navy/Red,Bleu marine/Rouge,$7.30 ,$7.10 ,$6.90 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5150B&mycolorimg=5150B-NV_RD.jpg,N/A,Polycotton~6 Panel Constructed Contour (Youth),Polycoton~6 Panneaux «Contour Renforcé» (Enfant)
5150B,Polycotton~6 Panel Constructed Contour (Youth)~Matching buckram laminated front panels with Pro-stitch~4 rows of stitching on peak with contrast edge (P5)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé» (Enfant)~Panneaux avant assortis laminés de bougran et couture «Pro»~4 rangées de couture sur la palette et bordure contrastante (P5)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 107 of catalogue~,Page # 107 du catalogue~,,NV/WH,Navy/White,Bleu marine/Blanc,$7.30 ,$7.10 ,$6.90 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5150B&mycolorimg=5150B-NV_WH.jpg,N/A,Polycotton~6 Panel Constructed Contour (Youth),Polycoton~6 Panneaux «Contour Renforcé» (Enfant)
5150B,Polycotton~6 Panel Constructed Contour (Youth)~Matching buckram laminated front panels with Pro-stitch~4 rows of stitching on peak with contrast edge (P5)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé» (Enfant)~Panneaux avant assortis laminés de bougran et couture «Pro»~4 rangées de couture sur la palette et bordure contrastante (P5)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 107 of catalogue~,Page # 107 du catalogue~,,RD/WH,Red/White,Rouge/Blanc,$7.30 ,$7.10 ,$6.90 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5150B&mycolorimg=5150B-RD_WH.jpg,N/A,Polycotton~6 Panel Constructed Contour (Youth),Polycoton~6 Panneaux «Contour Renforcé» (Enfant)
5150B,Polycotton~6 Panel Constructed Contour (Youth)~Matching buckram laminated front panels with Pro-stitch~4 rows of stitching on peak with contrast edge (P5)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé» (Enfant)~Panneaux avant assortis laminés de bougran et couture «Pro»~4 rangées de couture sur la palette et bordure contrastante (P5)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 107 of catalogue~,Page # 107 du catalogue~,,RY/WH,Royal Blue/White,Bleu royal/Blanc,$7.30 ,$7.10 ,$6.90 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5150B&mycolorimg=5150B-RY_WH.jpg,N/A,Polycotton~6 Panel Constructed Contour (Youth),Polycoton~6 Panneaux «Contour Renforcé» (Enfant)
5150M,Polycotton~6 Panel Constructed Contour~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with 6 rows of stitching with contrast edge (P5)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec 6 rangées de couture et bordure contrastante (P5)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 58 of catalogue~,Page # 58 du catalogue~,13,BL/GL,Black/Gold,Noir/Or,$7.30 ,$7.10 ,$6.90 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5150M&mycolorimg=5150M-BL_GL.jpg,N/A,Polycotton~6 Panel Constructed Contour,Polycoton~6 Panneaux «Contour Renforcé»
5150M,Polycotton~6 Panel Constructed Contour~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with 6 rows of stitching with contrast edge (P5)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec 6 rangées de couture et bordure contrastante (P5)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 58 of catalogue~,Page # 58 du catalogue~,,BL/RD,Black/Red,Noir/Rouge,$7.30 ,$7.10 ,$6.90 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5150M&mycolorimg=5150M-BL_RD.jpg,N/A,Polycotton~6 Panel Constructed Contour,Polycoton~6 Panneaux «Contour Renforcé»
5150M,Polycotton~6 Panel Constructed Contour~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with 6 rows of stitching with contrast edge (P5)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec 6 rangées de couture et bordure contrastante (P5)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 58 of catalogue~,Page # 58 du catalogue~,,BL/RY,Black/Royal Blue,Noir/Bleu royal,$7.30 ,$7.10 ,$6.90 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5150M&mycolorimg=5150M-BL_RY.jpg,N/A,Polycotton~6 Panel Constructed Contour,Polycoton~6 Panneaux «Contour Renforcé»
5150M,Polycotton~6 Panel Constructed Contour~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with 6 rows of stitching with contrast edge (P5)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec 6 rangées de couture et bordure contrastante (P5)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 58 of catalogue~,Page # 58 du catalogue~,,BL/TN,Black/Tan,Noir/Tan,$7.30 ,$7.10 ,$6.90 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5150M&mycolorimg=5150M-BL_TN.jpg,N/A,Polycotton~6 Panel Constructed Contour,Polycoton~6 Panneaux «Contour Renforcé»
5150M,Polycotton~6 Panel Constructed Contour~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with 6 rows of stitching with contrast edge (P5)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec 6 rangées de couture et bordure contrastante (P5)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 58 of catalogue~,Page # 58 du catalogue~,,BL/WH,Black/White,Noir/Blanc,$7.30 ,$7.10 ,$6.90 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5150M&mycolorimg=5150M-BL_WH.jpg,N/A,Polycotton~6 Panel Constructed Contour,Polycoton~6 Panneaux «Contour Renforcé»
5150M,Polycotton~6 Panel Constructed Contour~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with 6 rows of stitching with contrast edge (P5)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec 6 rangées de couture et bordure contrastante (P5)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 58 of catalogue~,Page # 58 du catalogue~,,CH/BL,Charcoal/Black,Gris charbon/Noir,$7.30 ,$7.10 ,$6.90 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5150M&mycolorimg=5150M-CH_BL.jpg,N/A,Polycotton~6 Panel Constructed Contour,Polycoton~6 Panneaux «Contour Renforcé»
5150M,Polycotton~6 Panel Constructed Contour~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with 6 rows of stitching with contrast edge (P5)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec 6 rangées de couture et bordure contrastante (P5)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 58 of catalogue~,Page # 58 du catalogue~,,CL/BL,Clay/Black,Argile/Noir,$7.30 ,$7.10 ,$6.90 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5150M&mycolorimg=5150M-CL_BL.jpg,N/A,Polycotton~6 Panel Constructed Contour,Polycoton~6 Panneaux «Contour Renforcé»
5150M,Polycotton~6 Panel Constructed Contour~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with 6 rows of stitching with contrast edge (P5)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec 6 rangées de couture et bordure contrastante (P5)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 58 of catalogue~,Page # 58 du catalogue~,,FG/WH,Forest Green/White,Vert forêt/Blanc,$7.30 ,$7.10 ,$6.90 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5150M&mycolorimg=5150M-FG_WH.jpg,N/A,Polycotton~6 Panel Constructed Contour,Polycoton~6 Panneaux «Contour Renforcé»
5150M,Polycotton~6 Panel Constructed Contour~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with 6 rows of stitching with contrast edge (P5)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec 6 rangées de couture et bordure contrastante (P5)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 58 of catalogue~,Page # 58 du catalogue~,,NV/RD,Navy/Red,Bleu marine/Rouge,$7.30 ,$7.10 ,$6.90 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5150M&mycolorimg=5150M-NV_RD.jpg,N/A,Polycotton~6 Panel Constructed Contour,Polycoton~6 Panneaux «Contour Renforcé»
5150M,Polycotton~6 Panel Constructed Contour~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with 6 rows of stitching with contrast edge (P5)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec 6 rangées de couture et bordure contrastante (P5)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 58 of catalogue~,Page # 58 du catalogue~,,NV/WH,Navy/White,Bleu marine/Blanc,$7.30 ,$7.10 ,$6.90 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5150M&mycolorimg=5150M-NV_WH.jpg,N/A,Polycotton~6 Panel Constructed Contour,Polycoton~6 Panneaux «Contour Renforcé»
5150M,Polycotton~6 Panel Constructed Contour~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with 6 rows of stitching with contrast edge (P5)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec 6 rangées de couture et bordure contrastante (P5)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 58 of catalogue~,Page # 58 du catalogue~,,RD/WH,Red/White,Rouge/Blanc,$7.30 ,$7.10 ,$6.90 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5150M&mycolorimg=5150M-RD_WH.jpg,N/A,Polycotton~6 Panel Constructed Contour,Polycoton~6 Panneaux «Contour Renforcé»
5150M,Polycotton~6 Panel Constructed Contour~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with 6 rows of stitching with contrast edge (P5)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec 6 rangées de couture et bordure contrastante (P5)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 58 of catalogue~,Page # 58 du catalogue~,,RY/WH,Royal Blue/White,Bleu royal/Blanc,$7.30 ,$7.10 ,$6.90 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5150M&mycolorimg=5150M-RY_WH.jpg,N/A,Polycotton~6 Panel Constructed Contour,Polycoton~6 Panneaux «Contour Renforcé»
5150M,Polycotton~6 Panel Constructed Contour~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with 6 rows of stitching with contrast edge (P5)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec 6 rangées de couture et bordure contrastante (P5)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 58 of catalogue~,Page # 58 du catalogue~,,ST/BL,Stone/Black,Pierre/Noir,$7.30 ,$7.10 ,$6.90 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5150M&mycolorimg=5150M-ST_BL.jpg,N/A,Polycotton~6 Panel Constructed Contour,Polycoton~6 Panneaux «Contour Renforcé»
5163M,Polycotton~6 Panel Constructed Contour~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with double contrast trim (P32)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec bordure contrastante double (P32)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 61 of catalogue~,Page # 61 du catalogue~,16,BL/GL,Black/Gold,Noir/Or,$8.20 ,$8.00 ,$7.80 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5163M&mycolorimg=5163M-BL_GL.jpg,N/A,Polycotton~6 Panel Constructed Contour,Polycoton~6 Panneaux «Contour Renforcé»
5163M,Polycotton~6 Panel Constructed Contour~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with double contrast trim (P32)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec bordure contrastante double (P32)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 61 of catalogue~,Page # 61 du catalogue~,,BL/OR,Black/Orange,Noir/Orange,$8.20 ,$8.00 ,$7.80 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5163M&mycolorimg=5163M-BL_OR.jpg,N/A,Polycotton~6 Panel Constructed Contour,Polycoton~6 Panneaux «Contour Renforcé»
5163M,Polycotton~6 Panel Constructed Contour~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with double contrast trim (P32)~Self cloth tuck-in back strap with velcro closure (S5),Polycoton~6 Panneaux «Contour Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec bordure contrastante double (P32)~Attache arrière en tissu avec fermeture velcro et bout insérable (S5),Page # 61 of catalogue~,Page # 61 du catalogue~,,BL/RD,Black/Red,Noir/Rouge,$8.20 ,$8.00 ,$7.80 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=5163M&mycolorimg=5163M-BL_RD.jpg,N/A,Polycotton~6 Panel Constructed Contour,Polycoton~6 Panneaux «Contour Renforcé»
